# source: https://www.google.com/maps/search/hotel/ — Jakarta zoom17 grid
place_id,name,latitude,longitude,address,city,country,timezone,categories,star_rating,rating,amenities,description,price_display,website,phone,google_maps_url
ChIJTQKxEYfvaS4RxB5pwNA-U6I,LaPonca Residence Pondok Cabe Syariah RedPartner,-6.3469922,106.7511335,"LaPonca Residence Pondok Cabe Syariah RedPartner, Jl. Pd. Cabe Raya No.11, Pondok Cabe Udik, Pamulang, South Tangerang City, Banten 15418","Kota Tangerang Selatan, Banten",ID,Asia/Jakarta,Hotel,Hotel,4.5,Wi-Fi gratis,"Hotel bujet standar yang terletak di pinggir jalan ramai yang dipenuhi tempat makan dan pertokoan ini berjarak 9 menit berjalan kaki dari Universitas Terbuka dan 10 km dari stasiun kereta Sudimara. Hotel ini berjarak 8 km dari Masjid Dian Al-Mahri yang terkenal, dengan kubah emas yang menarik dan taman yang indah.",Rp 265.392,https://www.reddoorz.com/id-id/hotel/indonesia/tangerang-selatan/pamulang/laponca-residence-pondok-cabe-syariah?utm_source=google+&utm_medium=mybusiness&utm_campaign=webclick,0,https://www.google.com/maps/place/?q=place_id:ChIJTQKxEYfvaS4RxB5pwNA-U6I
ChIJsSCBQwjvaS4RM5z0G9JsOco,Kost Merica Hotel,-6.343941699999999,106.757156,"Kost Merica Hotel, Jl. Merica No.1, Pd. Cabe Udik, Kec. Pamulang, Kota Tangerang Selatan, Banten 15418","Kota Tangerang Selatan, Banten",ID,Asia/Jakarta,Hotel,Hotel bintang 2,4.1,Wi-Fi gratis,,,,0,https://www.google.com/maps/place/?q=place_id:ChIJsSCBQwjvaS4RM5z0G9JsOco
ChIJ20eBPabvaS4R9G8BxqpYcZM,Penginapan Pondok Cabe,-6.3384328,106.7577105,"Penginapan Pondok Cabe, Jl. Talas Ⅴ No.59, Pd. Cabe Ilir, Kec. Pamulang, Kota Tangerang Selatan, Banten 15418","Kota Tangerang Selatan, Banten",ID,Asia/Jakarta,Rumah wisata,Rumah wisata,3.3,Wi-Fi gratis,,,,0,https://www.google.com/maps/place/?q=place_id:ChIJ20eBPabvaS4R9G8BxqpYcZM
ChIJRXAHX2PvaS4RNFznBmEq3m8,Kost Bell Time,-6.342403,106.757224,"Kost Bell Time, Jl. Merica No.36, RT.01/RW12/RW.16, Pd. Cabe Udik, Kec. Pamulang, Kota Tangerang Selatan, Banten 15418","Kota Tangerang Selatan, Banten",ID,Asia/Jakarta,Pondok,Pondok,4.6,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRXAHX2PvaS4RNFznBmEq3m8
ChIJcykE9uXvaS4RIHTGU6O5SEQ,Wisma Universitas Terbuka,-6.3410192,106.758608,"Wisma Universitas Terbuka, Jl. Pd. Cabe Raya, Pd. Cabe Udik, Kec. Pamulang, Kota Tangerang Selatan, Banten 15418","Kota Tangerang Selatan, Banten",ID,Asia/Jakarta,Hotel|Lapangan bola basket|Pusat Konferensi|Gedung Pertemuan|Lapangan Futsal|Guest house|Lapangan Tenis|Gedung Pernikahan,Hotel,4.6,Wi-Fi gratis,,,https://pusatbisnis.ut.ac.id/,(,https://www.google.com/maps/place/?q=place_id:ChIJcykE9uXvaS4RIHTGU6O5SEQ
ChIJnyhUk6fvaS4RCwESI-0NyLQ,OYO 3408 Merica Place Syariah,-6.3412871,106.7573529,"OYO 3408 Merica Place Syariah, Jl. Merica No.1, Pd. Cabe Udik, Kec. Ciputat, Kota Tangerang Selatan, Banten 15418","Kota Tangerang Selatan, Banten",ID,Asia/Jakarta,Hotel,Hotel,3.9,,,,https://www.oyorooms.com/h/101232?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_STG017&latitude=-6.34436&longitude=106.7571&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJnyhUk6fvaS4RCwESI-0NyLQ
ChIJxyTWXz7paS4RpBIR_809rME,The Villa at Sawangan,-6.4174679,106.7620661,"The Villa at Sawangan, Jl. SMPN/Rivaria Dalam No.49-1, Bedahan, Kec. Sawangan, Kota Depok, Jawa Barat 16519","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Vila,Vila,4.7,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJxyTWXz7paS4RpBIR_809rME
ChIJf0NZg_rraS4RjHoRNrOgFxQ,Kampung 99 Pepohonan,-6.384595,106.76514999999999,"Kampung 99 Pepohonan, Jl. KH. Muhasan 2, Meruyung, Kec. Limo, Kota Depok, Jawa Barat 16515","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Pondok|Rumah Makan,Pondok,4.3,,,,http://www.kampung99pepohonan.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJf0NZg_rraS4RjHoRNrOgFxQ
ChIJh4bQMynvaS4ReZx1GPwW_EA,RedDoorz @ Limo Depok,-6.3710217,106.78096359999999,"RedDoorz @ Limo Depok, Jalan Pendowo Raya, Jl. Lap. Bola Relis No.Gg, Limo, Kec. Limo, Kota Depok, Jawa Barat 16515","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Bed & Breakfast,Hotel bintang 2,3.6,,Hotel bujet standar di area pemukiman yang rindang ini berjarak 7 km dari stasiun kereta Depok Baru dan 8 km dari Setu Babakan Betawi. Kebun Binatang Ragunan seluas 140 hektar berjarak 11 km.,Hotel bujet standar plus Wi-Fi & parkir,https://www.reddoorz.com/id-id/hotel/indonesia/depok/limo/reddoorz-limo-depok?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,(,https://www.google.com/maps/place/?q=place_id:ChIJh4bQMynvaS4ReZx1GPwW_EA
ChIJc7k8c9vvaS4RaLeQpVMdn7Q,Siloyo Homestay,-6.352388899999999,106.78055339999999,"Siloyo Homestay, Jl. Tangkuban Perahu, Limo, Cinere, Depok City, West Java 16531","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,4.5,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc7k8c9vvaS4RaLeQpVMdn7Q
ChIJR2mGjfHuaS4RyrlZkYxXKiE,OYO 90220 Pendowo Limo,-6.371173,106.78097029999999,"JQHJ+VRX OYO 90220 Pendowo Limo, 1, Jalan Pendowo Raya Jl. Lap. Bola Relis No.Gg, RT.09-09/RW.no 146, Limo, Kec. Limo, Kota Depok, Jawa Barat 16515","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel bintang 2,3.3,,,,https://www.oyorooms.com/h/109501?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_DPK029&latitude=-6.37118&longitude=106.781&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJR2mGjfHuaS4RyrlZkYxXKiE
ChIJS39yd1ruaS4RHW80r5ryGuc,Cinere Inn & Residence,-6.3346893,106.7828892,"Cinere Inn & Residence, Sebelah Kantor, Jl. Cinere Raya Jl. Madrasah No.8, Cinere, Depok City, West Java 16514","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel|Hotel jangka panjang|Guest house|Motel,Hotel bintang 1,4.1,Wi-Fi gratis,"Hotel murah dan simpel di pinggir jalan komersial ini berjarak 4 km dari Bandara Pondok Cabe dan pameran layang-layang Museum Layang-Layang, serta 7 km dari Kebun Binatang Ragunan.",Rp 259.370,http://www.cinereinn.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJS39yd1ruaS4RHW80r5ryGuc
ChIJn7uKeSvvaS4RyLBCb7aTcNw,Airy Syariah Cinere Raya NB 12C Depok,-6.3395027,106.780153,"Airy Syariah Cinere Raya NB 12C Depok, Jl. Cinere Raya Blok NB - 13, Cinere, Kec. Cinere, Kota Depok, Jawa Barat 15418","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,4.2,Wi-Fi gratis,,Rp 151.743,https://www.airyrooms.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJn7uKeSvvaS4RyLBCb7aTcNw
ChIJW5SIfhnvaS4RNP1o5iCGsLA,Reddoorz Syariah Cinire Depok,-6.3395579,106.7801815,"Reddoorz Syariah Cinire Depok, Jl. Cinere Raya Blok NB 13, RT.1/RW.14, Cinere, Kec. Cinere, Kota Depok, Jawa Barat 16514","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Rumah wisata,Rumah wisata,3.9,Wi-Fi gratis,,Rp 142.272,https://www.reddoorz.com/en-id/hotel/indonesia/depok/cinere/jakarta-selatan/reddoorz-syariah-cinere-depok?check_in_date=27-09-2021&check_out_date=28-09-2021&rooms=1&sort_by=popular&order_by=desc&reddoorz_type=all&rank=2&source_page=listing,0,https://www.google.com/maps/place/?q=place_id:ChIJW5SIfhnvaS4RNP1o5iCGsLA
ChIJk6GX4ybvaS4RJKuFRcaI7W4,RedDoorz Syariah @ Cinere Depok,-6.3407458,106.78705199999999,"RedDoorz Syariah @ Cinere Depok, Jl. PLN No.76, Gandul, Cinere, Depok City, West Java 16514","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,3.9,Wi-Fi gratis,,,https://www.reddoorz.com/en-id/hotel/indonesia/depok/cinere/reddoorz-syariah-cinere-depok?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,https://www.google.com/maps/place/?q=place_id:ChIJk6GX4ybvaS4RJKuFRcaI7W4
ChIJZRrgCMnvaS4Rz1sdW17LsoY,Hot In hotel dan resto,-6.3395778,106.7935304,"Hot In hotel dan resto, Jl. Raya Gandul No.40, Gandul, Cinere, Depok City, West Java 16514","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Restoran,Restoran,4.4,,,Rp 439.556,,(,https://www.google.com/maps/place/?q=place_id:ChIJZRrgCMnvaS4Rz1sdW17LsoY
ChIJTZANWf3vaS4RrMVtLYkaIHo,Cinere Resort Apartemen,-6.336398,106.7934461,"Cinere Resort Apartemen, Jl. Raya Gandul, Gandul, Cinere, Depok City, West Java 16512","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Gedung Apartemen,Gedung Apartemen,4.2,,,Rp 667.767,,(,https://www.google.com/maps/place/?q=place_id:ChIJTZANWf3vaS4RrMVtLYkaIHo
ChIJ2bcNB1HvaS4RVvmCiBl0eZ8,Redliving Apartemen Cinere Resort - Gold Room,-6.3363125,106.7939375,"MQ7V+FHW Redliving Apartemen Cinere Resort - Gold Room, Jl. Raya Gandul, Gandul, Cinere, Depok City, West Java 16512","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,2.7,,,Rp 234.766,https://www.reddoorz.com/id-id/hotel/indonesia/depok/cinere/cinere/redliving-apartemen-cinere-resort-gold-room?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,https://www.google.com/maps/place/?q=place_id:ChIJ2bcNB1HvaS4RVvmCiBl0eZ8
ChIJt7ojegDvaS4RRg-hqHtxVrs,Cinere Resort By SPCROOM,-6.3365409,106.79375119999999,"MQ7V+9GC Cinere Resort By SPCROOM, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16514","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,5,,,Rp 258.582,,,https://www.google.com/maps/place/?q=place_id:ChIJt7ojegDvaS4RRg-hqHtxVrs
ChIJy2e_57buaS4R3b-4lNdoqxE,RedDoorz @ Tanah Baru Depok,-6.3747169999999995,106.79855599999999,"RedDoorz @ Tanah Baru Depok, Jl. Kyaidehir No.13, RT.05/RW.11, Tanah Baru, Beji, Depok City, West Java 16426","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Guest house,Hotel bintang 3,4.1,,,,,(,https://www.google.com/maps/place/?q=place_id:ChIJy2e_57buaS4R3b-4lNdoqxE
ChIJ-2Xk8wfpaS4Rd6Tp4mS7P3Y,Pesona Air - Private Pool dan Villa,-6.402800399999999,106.80021149999999,"Pesona Air - Private Pool dan Villa, Jl. Raya Kali Licin (Jl. Masjid, Jl. Tiank 2 No.81 RT. 06/13, Pancoran Mas, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16436","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Vila|Kolam Renang,Vila,4.7,,,Rp 2.979.380,http://pesonaair.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJ-2Xk8wfpaS4Rd6Tp4mS7P3Y
ChIJPStPLZfvaS4RH89FTiMEUVM,Wendy Syariah Mansion,-6.3311025999999995,106.8005329,"Wendy Syariah Mansion, Jl. Pembangunan Andara No.99, Pangkalan Jati Baru, Kec. Cinere, Kota Depok, Jawa Barat 16512","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel|Motel|Penginapan religi|Tempat Istirahat|Akomodasi berlayanan|Apartemen Liburan,Hotel,5,Wi-Fi gratis,,Rp 250.703,,0,https://www.google.com/maps/place/?q=place_id:ChIJPStPLZfvaS4RH89FTiMEUVM
ChIJqQFdpKDuaS4RDjdYKqMyInI,GREEN WARRIOR VILLAGE,-6.364985,106.81728299999999,"GREEN WARRIOR VILLAGE, Jl. H. Muhamad Alif IV No.6, Kukusan, Kecamatan Beji, Kota Depok, Jawa Barat 16425","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,4.7,Wi-Fi gratis,"Terletak di kawasan komersial dan perumahan, hotel santai ini berjarak 7 menit berjalan kaki dari halte bus terdekat dan 15 menit berjalan kaki dari Universitas Indonesia. Jaraknya 13 km dari Kebun Binatang Ragunan.",Rp 195.624,https://www.reddoorz.com/id-id/hotel/indonesia/depok/beji/kukusan/koolkost-near-university-of-indonesia?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,https://www.google.com/maps/place/?q=place_id:ChIJqQFdpKDuaS4RDjdYKqMyInI
ChIJ_XdxS9_raS4RLz8rhvzDbp4,Urban24 Depok,-6.4095036,106.81679129999999,"Urban24 Depok, Jl. Kartini No.38J, Depok, Pancoran Mas, Depok City, West Java 16431","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,4.3,Wi-Fi gratis,,Rp 193.329,,(,https://www.google.com/maps/place/?q=place_id:ChIJ_XdxS9_raS4RLz8rhvzDbp4
ChIJSVLaT_rraS4RIvEEkvNmy-k,favehotel Margonda - Depok,-6.387993799999999,106.8274744,"favehotel Margonda - Depok, Jl. Margonda No.166, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel|Restoran,Hotel bintang 3,4.5,Wi-Fi gratis,Hotel modern dan nyaman ini berada di jalan yang ramai serta penuh dengan restoran dan pertokoan. Hotel ini dapat diakses dengan berjalan kaki 10 menit dari stasiun kereta Depok Baru dan berjarak 8 km dari Masjid Dian Al-Mahri yang berkubah emas.,Rp 390.553,http://margonda.favehotels.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJSVLaT_rraS4RIvEEkvNmy-k
ChIJS3EOzvvraS4RvQGAAOnl5eM,Hotel Santika Depok,-6.386491299999999,106.826124,"Hotel Santika Depok, Jl. Margonda No.88, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.4,Wi-Fi gratis,Hotel santai di gedung modern ini 6 menit berjalan kaki dari pusat perbelanjaan Ramayana Plaza Depok dan 3 km dari stasiun kereta Depok.,Rp 574.513,https://mysantika.com/indonesia/depok/hotel-santika-depok,(,https://www.google.com/maps/place/?q=place_id:ChIJS3EOzvvraS4RvQGAAOnl5eM
ChIJ_a5u0PvraS4Rr7eh6Fs6JsQ,MARESPREMIUM,-6.3866461,106.82612359999999,"MARESPREMIUM, Margonda Residence, Jl. Margonda, RT.5, Pondok Cina, Beji, Depok City, West Java 16424","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,3.6,,,Rp 236.408,,0,https://www.google.com/maps/place/?q=place_id:ChIJ_a5u0PvraS4Rr7eh6Fs6JsQ
ChIJW36AM_rraS4R4QqO1R6xhzQ,ROYAL EXCLUSIVE MARES 3,-6.3869805,106.82688259999999,"ROYAL EXCLUSIVE MARES 3, 88, Jl. Margonda No.608, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Guest house,Guest house,4.1,,,,,0,https://www.google.com/maps/place/?q=place_id:ChIJW36AM_rraS4R4QqO1R6xhzQ
ChIJIx1uM_rraS4RxEa_E-yRIDg,OYO 266 Margonda Residence 5,-6.385745399999999,106.82528409999999,"OYO 266 Margonda Residence 5, Jalan Swadaya No.1, Kemiri Muka, Beji, Kemiri Muka, Beji, Jawa, Barat, Kota Depok, Jawa Barat 16423","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel bintang 2,4,Wi-Fi gratis,Hotel bujet simpel yang terletak di kompleks apartemen di sebelah pusat perbelanjaan ini berjarak 16 menit berjalan kaki dari stasiun kereta Depok Baru dan 6 km dari Depok Fantasi Waterpark.,Rp 267.591,https://www.oyorooms.com/ID/47320/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_JKT074&latitude=-6.385766&longitude=106.8253171&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJIx1uM_rraS4RxEa_E-yRIDg
ChIJWZ5GzS_saS4R0LvA6z8vIuE,Wisma Makara UI,-6.3478048,106.82902419999999,"Wisma Makara UI, Jl. Prof. DR. Miriam Budiardjo, RW.3, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12640","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel|Ruang Pertemuan|Gedung Pertemuan|Gedung Pernikahan,Hotel bintang 3,4.4,Wi-Fi gratis|Sarapan gratis,"Hotel sederhana ini terletak di pinggir kampus yang dikelilingi danau dan hutan, serta merupakan bagian dari Universitas Indonesia dan berjarak 2 km dari stasiun Universitas Indonesia atau 7 km dari Kebun Binatang Ragunan.",Rp 466.155,https://mhmui.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJWZ5GzS_saS4R0LvA6z8vIuE
ChIJBaZf0pvraS4R3I0FTDoxnnA,Margonda Residence 3 4 & 5 by AF,-6.3873774,106.8269085,"Margonda Residence 3 4 & 5 by AF, Jl. Margonda No.kav 88, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,4.9,Wi-Fi gratis,,Rp 154.568,,0,https://www.google.com/maps/place/?q=place_id:ChIJBaZf0pvraS4R3I0FTDoxnnA
ChIJM5wBjffraS4Rv5168lNCNLE,Savero Hotel Depok,-6.3819729999999995,106.83041449999999,"Savero Hotel Depok, Jl. Margonda No.230a, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.5,Wi-Fi gratis,"Hotel santai di dekat jalan tol yang ramai ini berjarak 6 km dari Depok Fantasi Waterpark, 10 km dari Masjid Dian Al-Mahri yang berkubah emas, dan 4 km dari stasiun kereta Depok Baru.",Rp 425.665,https://saverodepok.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJM5wBjffraS4Rv5168lNCNLE
ChIJTxvjaQjsaS4RF1k4aY0nQKo,Hotel Bumi Wiyata,-6.3791509,106.8300297,"Hotel Bumi Wiyata, Jl. Margonda No.281, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423","Kota Depok, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.3,Wi-Fi gratis,"Hotel santai yang terletak di sebuah properti luas dengan pusat latihan golf ini berjarak 2 km dari stasiun kereta Pondok Cina, dan 7 km dari museum terbuka di Situ Babakan.",Rp 364.544,https://hotelbumiwiyata.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJTxvjaQjsaS4RF1k4aY0nQKo
ChIJf3EZE0LtaS4RLm5SGvRfxws,Hotel Kartika One,-6.3445345,106.8338431,"Hotel Kartika One, Jl. Raya Lenteng Agung No.18, RT.10/RW.2, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.4,Wi-Fi gratis,Hotel simpel yang terletak di area komersial ini berjarak 4 km dari Kebun Binatang Ragunan dan 8 km dari Taman Mini Indonesia Indah. Bandara Internasional Halim Perdanakusuma berjarak 15 km.,Rp 350.284,,(,https://www.google.com/maps/place/?q=place_id:ChIJf3EZE0LtaS4RLm5SGvRfxws
